"sample_id","sample_type","sample_freshness","sample_freezing","specimen_id","specimen_species","specimen_order","specimen_family","specimen_class","specimen_development","specimen_sex","specimen_length","specimen_weight","capture_id","capture_event_id","capture_place","capture_country","capture_biome","capture_environment","capture_latitude","capture_longitude"
"AFU63","Faecal","< 6 hours","< 1 day","SD02636","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Male",57,5.03,"SD0263601","MS0068","","Spain","1000216 - Montane shrubland","Andia transect",42.84,-2.02
"AFU67","Faecal","< 6 hours","< 1 day","SD02637","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Female",57,4.71,"SD0263701","MS0068","","Spain","1000216 - Montane shrubland","Andia transect",42.84,-2.02
"AFU65","Faecal","< 1 minute","< 1 day","SD02638","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Female",50,2.62,"SD0263801","MS0068","","Spain","1000216 - Montane shrubland","Andia transect",42.84,-2.02
"AFU61","Faecal","< 6 hours","< 1 day","SD02640","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Male",56,3.82,"SD0264001","MS0068","","Spain","1000216 - Montane shrubland","Andia transect",42.84,-2.02
"AFU68","Faecal","< 1 minute","< 1 day","SD02641","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Male",56,4.78,"SD0264101","MS0068","","Spain","1000216 - Montane shrubland","Andia transect",42.84,-2.02
"AFU62","Faecal","< 6 hours","< 1 day","SD02642","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Female",62,5.66,"SD0264201","MS0068","","Spain","1000216 - Montane shrubland","Andia transect",42.84,-2.02
"AFU69","Faecal","< 6 hours","< 1 day","SD02643","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Male",54,5.05,"SD0264301","MS0068","","Spain","1000216 - Montane shrubland","Andia transect",42.84,-2.02
"AFU66","Faecal","< 6 hours","< 1 day","SD02644","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Male",57,6.43,"SD0264401","MS0068","","Spain","1000216 - Montane shrubland","Andia transect",42.84,-2.02
"AFU70","Faecal","< 6 hours","< 1 day","SD02645","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Female",47,2.77,"SD0264501","MS0068","","Spain","1000216 - Montane shrubland","Andia transect",42.84,-2.02
"AFU74","Faecal","< 6 hours","< 1 day","SD02646","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Female",61,4.91,"SD0264601","MS0068","","Spain","1000198 - Mixed forest","Next to the dam",43.214,-1.793
"AFU71","Faecal","< 6 hours","< 1 day","SD02648","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Male",54,6.03,"SD0264801","MS0068","","Spain","1000198 - Mixed forest","Next to the dam",43.214,-1.793
"AFU73","Faecal","< 6 hours","< 1 day","SD02649","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Male",57,5.97,"SD0264901","MS0068","","Spain","1000198 - Mixed forest","Next to the dam",43.214,-1.793
"AFU76","Faecal","< 6 hours","< 1 day","SD02650","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Male",58,5.31,"SD0265001","MS0068","","Spain","1000198 - Mixed forest","Next to the dam",43.214,-1.793
"AFU75","Faecal","< 6 hours","< 1 day","SD02651","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Female",55,3.43,"SD0265101","MS0068","","Spain","1000198 - Mixed forest","Next to the dam",43.214,-1.793
"AFU72","Faecal","< 6 hours","< 1 day","SD02652","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Female",54,3.95,"SD0265201","MS0068","","Spain","1000198 - Mixed forest","Next to the dam",43.214,-1.793
"AFU81","Faecal","< 1 minute","< 1 day","SD02653","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Male",56,5.21,"SD0265301","MS0068","","Spain","1000198 - Mixed forest","Next to the dam",43.214,-1.793
"AFU82","Faecal","< 1 minute","< 1 day","SD02654","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Male",57,5.99,"SD0265401","MS0068","","Spain","1000198 - Mixed forest","Next to the dam",43.214,-1.793
"AFU86","Faecal","< 1 minute","< 1 day","SD02655","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Female",61,5.36,"SD0265501","MS0068","","Spain","1000198 - Mixed forest","By the walking path",43.313,-1.751
"AFU85","Faecal","< 1 minute","< 1 day","SD02656","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Male",47,3.68,"SD0265601","MS0068","","Spain","1000198 - Mixed forest","By the walking path",43.313,-1.751
"AFU84","Faecal","< 1 minute","< 1 day","SD02657","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Female",47,3.18,"SD0265701","MS0068","","Spain","1000198 - Mixed forest","By the walking path",43.313,-1.751
"AFU83","Faecal","< 1 minute","< 1 day","SD02658","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Female",49,2.79,"SD0265801","MS0068","","Spain","1000198 - Mixed forest","By the walking path",43.313,-1.751
"AFU77","Faecal","< 1 minute","< 1 day","SD02660","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Female",62,5.07,"SD0266001","MS0068","","Spain","1000198 - Mixed forest","By the walking path",43.313,-1.751
"AFU78","Faecal","< 1 minute","< 1 day","SD02661","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Male",59,5.15,"SD0266101","MS0068","","Spain","1000198 - Mixed forest","By the walking path",43.313,-1.751
"AFU79","Faecal","< 6 hours","< 1 day","SD02662","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Male",51,4.34,"SD0266201","MS0068","","Spain","1000198 - Mixed forest","By the walking path",43.313,-1.751
"AFU80","Faecal","< 6 hours","< 1 day","SD02663","Podarcis muralis","Squamata","Lacertidae","Reptilia","Adult","Male",57,4.31,"SD0266301","MS0068","","Spain","1000198 - Mixed forest","By the walking path",43.313,-1.751
"ABW43","Anal/cloacal swab","< 10 minutes","< 1 day","SD02664","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Juvenile","Male",380,NA,"SD0266401","MS0069","","Germany","1000197 - Broadleaf forest","urban park with lawns and several broadleaf trees, partly standing together in groups, small woods",52.488,13.47
"ABW44","Tissue","< 10 minutes","< 1 day","SD02664","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Juvenile","Male",380,NA,"SD0266401","MS0069","","Germany","1000197 - Broadleaf forest","urban park with lawns and several broadleaf trees, partly standing together in groups, small woods",52.488,13.47
"ABW41","Anal/cloacal swab","< 10 minutes","< 1 day","SD02665","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Juvenile","Female",430,338.2,"SD0266501","MS0069","","Germany","1000197 - Broadleaf forest","urban park with lawns and several broadleaf trees, partly standing together in groups, small woods",52.488,13.47
"ABW42","Tissue","< 10 minutes","< 1 day","SD02665","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Juvenile","Female",430,338.2,"SD0266501","MS0069","","Germany","1000197 - Broadleaf forest","urban park with lawns and several broadleaf trees, partly standing together in groups, small woods",52.488,13.47
"ABW63","Anal/cloacal swab","< 10 minutes","< 1 day","SD02666","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Adult","Male",420,394,"SD0266601","MS0069","","Germany","1000197 - Broadleaf forest","urban park with lawns and several broadleaf trees, partly standing together in groups, small woods",52.488,13.47
"ABW54","Tissue","< 10 minutes","< 1 day","SD02666","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Adult","Male",420,394,"SD0266601","MS0069","","Germany","1000197 - Broadleaf forest","urban park with lawns and several broadleaf trees, partly standing together in groups, small woods",52.488,13.47
"ABW55","Anal/cloacal swab","< 10 minutes","< 1 day","SD02667","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Adult","Male",370,400,"SD0266701","MS0069","","Germany","1000197 - Broadleaf forest","urban park with lawns and several broadleaf trees, partly standing together in groups, small woods",52.488,13.47
"ABW56","Tissue","< 10 minutes","< 1 day","SD02667","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Adult","Male",370,400,"SD0266701","MS0069","","Germany","1000197 - Broadleaf forest","urban park with lawns and several broadleaf trees, partly standing together in groups, small woods",52.488,13.47
"ABW59","Anal/cloacal swab","< 10 minutes","< 1 day","SD02668","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Adult","Female",390,448,"SD0266801","MS0069","","Germany","1000197 - Broadleaf forest","urban park with lawns and several broadleaf trees, partly standing together in groups, small woods",52.488,13.47
"ABW60","Tissue","< 10 minutes","< 1 day","SD02668","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Adult","Female",390,448,"SD0266801","MS0069","","Germany","1000197 - Broadleaf forest","urban park with lawns and several broadleaf trees, partly standing together in groups, small woods",52.488,13.47
"ABW47","Tissue","< 10 minutes","< 1 day","SD02669","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Adult","Unknown",410,NA,"SD0266901","MS0069","","Germany","1000197 - Broadleaf forest","urban park with lawns and several broadleaf trees, partly standing together in groups, small woods",52.488,13.47
"ABW52","Anal/cloacal swab","< 10 minutes","< 1 day","SD02671","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Adult","Male",390,373,"SD0267101","MS0069","","Germany","1000197 - Broadleaf forest","rural forest, many oaks, single conifers",52.453,13.696
"ABW53","Tissue","< 10 minutes","< 1 day","SD02671","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Adult","Male",390,373,"SD0267101","MS0069","","Germany","1000197 - Broadleaf forest","rural forest, many oaks, single conifers",52.453,13.696
"ABW68","Tissue","< 10 minutes","< 1 day","SD02673","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Adult","Male",392,399,"SD0267301","MS0069","","Germany","1000197 - Broadleaf forest","rural forest, many oaks, single conifers",52.453,13.696
"ABW69","Anal/cloacal swab","< 10 minutes","< 1 day","SD02673","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Adult","Male",392,399,"SD0267301","MS0069","","Germany","1000197 - Broadleaf forest","rural forest, many oaks, single conifers",52.453,13.696
"ABW50","Tissue","< 10 minutes","< 1 day","SD02674","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Adult","Female",380,NA,"SD0267401","MS0069","","Germany","1000197 - Broadleaf forest","urban park with lawns and several broadleaf trees, partly standing together in groups, small woods",52.488,13.47
"ABW51","Anal/cloacal swab","< 10 minutes","< 1 day","SD02674","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Adult","Female",380,NA,"SD0267401","MS0069","","Germany","1000197 - Broadleaf forest","urban park with lawns and several broadleaf trees, partly standing together in groups, small woods",52.488,13.47
"ABW75","Anal/cloacal swab","< 10 minutes","< 1 day","SD02675","Sciurus vulgaris","Rodentia","Sciuridae","Mammalia","Adult","Male",408,NA,"SD0267501","MS0069","","Germany","1000197 - Broadleaf forest","urban park with lawns and several broadleaf trees, partly standing together in groups, small woods",52.488,13.47
