metagenomic_bases	nonpareil_coverage	preprocessing_id	host_bases	reference_closenees	sequence_id	reads_pre_fastp	reads_post_fastp	bases_pre_fastp	bases_post_fastp	adapter_trimmed_reads	adapter_trimmed_bases	host_reads	singlem_fraction	host_duplicate_fraction	reference_id	sample_id
4438351126	0.857542630810152	PR03386	22440778	Other	EHI02659	32212098	30404846	4831814700	4460791904	4134555	132934807	114280	0.0791	0.293928	G0047	AIZ14
991530631	0.88692267001038	PR02044	2931760122	Other	EHI01228	27082464	26333640	4062369600	3923290753	1186915	37709759	18864856	0.7104	NA	G0025	AAE16
4342572145	0.849953221930552	PR03360	880545	Other	EHI02621	30168150	29548092	4525222500	4343452690	3431142	91286401	5621	0.4581	0.030159	G0047	AGO49
2194433186	0.695960482053214	PR01352	449470366	Other	EHI00669	18754366	18162642	2813154900	2643903552	2543098	88247828	2411932	0.6323	NA	G0001	ABQ44
0	0	PR01019	2012919023	Other	EHI00066	15022872	13759100	2253430800	2012919023	1620282	55076066	13360752	0	NA	G0004	AAD25
2923106168	0.707565665982226	PR02292	1938639	Other	EHI01618	20553400	19810942	3083010000	2925044807	1769042	49875568	10287	0.4261	0.033423	G0047	AAP86
4043906273	0.747152930595528	PR01157	53083343	Other	EHI00213	28599048	27911292	4289857200	4096989616	2714177	103386802	297064	0.5235	NA	G0022	AFN10
6634217386	0.871415524791451	PR02403	71054228	Same	EHI01510	46850348	45134082	7027552200	6705271614	2608007	67646318	485023	0.7152	0.239631	G0002	AAU57
1463328601	0.752468718824464	PR02480	135532070	Same	EHI01663	11773340	11178098	1766001000	1598860671	2565866	97202333	928979	0.3533	0.125223	G0071	OPAU38
5029613522	0.892615774251469	PR03086	12515998	Other	EHI02364	35114920	34508762	5267238000	5042129520	4972836	135171726	74962	0.5629	0.058507	G0079	ADJ82
2953156284	0.992858324644765	PR01438	5244535632	Other	EHI00834	60641626	55458192	9096243900	8197691916	8661060	424943037	32495326	0.6564	NA	G0031	ACD75
0	0	PR02916	834228	Other	EHI02139	49971690	6948	7495753500	834228	44581893	2634543400	92	0	0.913043	G0033	C2_LIB0072
4079262048	0.816289395401474	PR03335	634686	Other	EHI02586	28319878	27651778	4247981700	4079896734	2645361	72155450	4059	0.5802	0.028817	G0047	AGO38
0	0.913335517584942	PR01944	2578457584	Same	EHI01191	17949092	17521358	2692363800	2578457584	1724718	58788929	14868095	0	NA	G0054	AIJ24
3048030315	0.886506643327169	PR02206	2689973132	Other	EHI01414	39908524	38723166	5986278600	5738003447	2914081	77292381	17718864	0.9240999999999999	0.343333	G0066	ACS53
5282051961	0.932888725585374	PR02886	1073675204	Same	EHI02102	47621164	43604852	7143174600	6355727165	7077950	204950605	7158936	0.6603	0.587916	G0001	AFV20
3932828678	0.644954417330521	PR03124	958780391	Other	EHI02459	34784240	33489934	5217636000	4891609069	4960174	135498649	5983825	0.4242	0.127136	G0022	AFN13
0	0.758850518304903	PR02362	869410070	Other	EHI01565	6010532	5836460	901579800	869410070	235524	7238437	4373451	0	0.271343	G0005	AAW49
5422911516	0.652142580742133	PR03379	29917635	Other	EHI02645	39013674	37217070	5852051100	5452829151	4816866	151318125	151950	0.026000000000000002	0.076972	G0047	AIY93
2549069771	0.764842940113281	PR00968	1640313880	Same	EHI00551	29453930	28979016	4418089500	4189383651	4832981	170769881	10803242	0.6579	NA	G0015	AFW84
10991545803	0.996836675575102	PR01424	2434565274	Other	EHI00835	93835048	90351704	14075257200	13426111077	5382202	134712675	15248644	0.0278	NA	G0025	AAH63
5793736669	0.807079108847706	PR02485	228258364	Same	EHI01668	42551464	41087110	6382719600	6021995033	5223478	151638742	1507409	0.1727	0.135083	G0071	OPAU34
3506858483	0.962096314103111	PR02441	609211455	Same	EHI01486	28354136	27666202	4253120400	4116069938	1409514	36520062	4050582	0.7568	0.210027	G0008	AEM06
4482784875	0.84652755622487	PR03373	2568987	Other	EHI02640	31248556	30562312	4687283400	4485353862	3971168	102943298	16710	0.5977	0.085054	G0047	AGP62
0	0	PR01222	6470641397	Same	EHI00443	46907884	45443352	7036182600	6470641397	9474167	393070851	43597736	0	NA	G0032	ACC05
0	0	PR01288	9451018500	Same	EHI00632	68805610	66202318	10320841500	9451018500	13308933	558116887	64048010	0	NA	G0032	OPAU67
6910057929	0.915695392925216	PR03065	148591065	Other	EHI02398	51366482	48639730	7704972300	7058648994	8567472	263211963	1020313	0.7829	0.11193	G0062	AGZ39
1080989266	0.567745374320409	PR01125	2832521090	Other	EHI00096	30581464	28730328	4587219600	3913510356	10221576	479910019	19603520	0.2108	NA	G0005	AAW26
3797488123	0.733904302835847	PR03247	337819315	Other	EHI02520	30450880	28688860	4567632000	4135307438	6996693	239420893	2007376	0.185	0.401135	G0089	AFI13
5324134598	0.889298293601802	PR02843	1111047	Other	EHI02097	42892338	36524426	6433850700	5325245645	5947802	169128792	9567	0.6507	0.104643	G0047	AJP52
3039040956	0.974162796829437	PR02366	6333270499	Other	EHI01586	67252758	64021320	10087913700	9372311455	8605271	336633273	42352476	0.5567	0.798386	G0005	AAW41
7120190202	0.994138876606617	PR01453	138942139	Same	EHI00766	49685364	48980520	7452804600	7259132341	3167319	89057442	873906	0.7387	NA	G0001	AFU69
3738539422	0.802974188280464	PR02295	908440	Other	EHI01621	25892148	25293086	3883822200	3739447862	2041723	57228608	6238	0.6806	0.058519	G0047	AGO79
0	0.461026359268475	PR00869	4269281591	Same	EHI00461	30022312	29444986	4503346800	4269281591	4049767	167099432	26636680	0	NA	G0002	ABO54
2708129742	0.769875414961637	PR00846	438072502	Same	EHI00380	23271090	21576332	3490663500	3146202244	3065300	95398432	2970990	0.6859000000000001	NA	G0002	ADW18
2639976157	0.694683563392347	PR00993	510455179	Other	EHI00638	27951098	25251932	4192664700	3150431336	15893099	791227916	3912240	0.5668	NA	G0017	ABZ64
4354844929	0.881679390646633	PR03000	375320398	Same	EHI02304	34826808	32810758	5224021200	4730165327	6250598	196971483	2670424	0.6742	0.215982	G0008	AEM43
1608285951	0.918635219641856	PR01951	1757350319	Same	EHI01233	24060482	22921262	3609072300	3365636270	2932092	114700718	11426561	0.7506999999999999	NA	G0054	AIF75
2756051183	0.624481410042166	PR03214	2317512315	Other	EHI02562	36399238	35247468	5459885700	5073563498	7978057	238201788	15536667	0.5404	0.299254	G0070	AHO07
3251892132	0.785683789205491	PR00823	260619106	Same	EHI00169	25086520	24502860	3762978000	3512511238	4573244	181687609	1777338	0.6859000000000001	NA	G0002	AAU91
10610442315	0.928231899677524	PR02702	385773018	Same	EHI02052	77461792	75983886	11619268800	10996215333	13919409	410028081	2616470	0.0202	0.065187	G0025	AFT22
4450362659	0.805838510599519	PR00967	378701793	Same	EHI00550	34107600	33622154	5116140000	4829064452	6322360	229085154	2545912	0.6709999999999999	NA	G0015	AFV67
5566217953	0.910689194740065	PR02405	51428097	Same	EHI01514	39424486	37750280	5913672900	5617646050	1829367	47288010	343846	0.7487999999999999	0.222931	G0002	AAU49
1098639559	0.648354256703354	PR03159	1543715523	Other	EHI02475	19614876	18610612	2942231400	2642355082	5697993	177223162	10633726	0.4067	0.249856	G0025	AAH68
4547029497	0.825508543596707	PR02375	141106098	Same	EHI01455	33189340	31565740	4978401000	4688135595	1772124	50429659	946758	0.7487999999999999	0.189636	G0002	AAA52
3548815093	0.868970518326558	PR02275	493809	Other	EHI01445	25283480	23851538	3792522000	3549308902	1231710	29446081	2771	0.7390000000000001	0.099057	G0047	AAQ15
0	0.913888664712249	PR01983	5227417337	Other	EHI01150	40124164	37822202	6018624600	5227417337	12937485	566757643	30780004	0	NA	G0054	AIH90
3317973426	0.856355463854105	PR00698	230039482	Same	EHI00091	25401916	24634366	3810287400	3548012908	4197377	158908092	1582390	0.5731	NA	G0001	ABI58
3946710019	0.834838897857596	PR00844	94250200	Same	EHI00376	31679914	27391026	4751987100	4040960219	2517191	73557076	628440	0.7249	NA	G0002	ADW20
2125780156	0.976993995414889	PR01437	6570186658	Other	EHI00829	62299906	58765218	9344985900	8695966814	6629601	292298683	40296350	0.6169	NA	G0031	ACD89
14412245744	0.789376503689011	PR03269	1678427559	Other	EHI02664	113136170	109797666	16970425500	16090673303	14710258	404128743	11014206	0.765	0.322914	G0070	AHO58
2473897563	0.875590921421085	PR00697	34915171	Same	EHI00089	17893358	17349180	2684003700	2508812734	2725687	99611634	233090	0.5958	NA	G0001	ABI56
4762269560	0.800015557847243	PR02716	242427677	Same	EHI02002	37159082	35282456	5573862300	5004697237	9207332	333800357	1755331	0.6172	0.059666	G0002	AAV53
8599037503	0.929815098059509	PR01648	235098562	Other	EHI01067	61415256	60212888	9212288400	8834136065	6194871	207117932	1341379	0.7339	NA	G0023	AFP85
4243852430	0.897446690511446	PR01388	32505935	Same	EHI00741	29632506	28704116	4444875900	4276358365	1216852	29981150	194464	0.7239	NA	G0001	AFM81
2575899859	0.850807115260522	PR02187	801594119	Other	EHI01410	25234498	23811442	3785174700	3377493978	6194397	231973502	5438713	0.511	0.434733	G0062	AGZ21
928427473	0.926326202355592	PR02361	4306413030	Other	EHI01564	36881864	35278204	5532279600	5234840503	2572620	86751036	28692664	0.4781	0.639437	G0005	AAW42
9491836300	0.899635038839602	PR02883	358161305	Same	EHI02083	69536772	67140004	10430515800	9849997605	8195295	228958539	2460760	0.5836	0.217469	G0001	AFV18
4432955913	0.847307496876627	PR02795	3300467221	Other	EHI02169	54563514	52647850	8184527100	7733423134	5940090	168922171	19955976	0.5535	0.113431	G0001	AHC09
1263811225	0.887616007081258	PR01966	4434919929	Other	EHI01110	44017350	41048108	6602602500	5698731154	13337545	591343716	31033496	0.2606	NA	G0054	AIH59
8906989824	0.981637691858748	PR02104	11874819	Same	EHI01298	61481866	59986486	9222279900	8918864643	3122025	82834780	92257	0.9876	0.177811	G0056	AGD24
0	0	PR02986	262142160	Same	EHI02243	1885578	1817114	282836700	262142160	329363	11207166	1396701	0	0.079753	G0008	AEU37
2211299663	0.9752165693466	PR01720	613561290	Same	EHI00876	27444580	20165386	4116687000	2824860953	12108591	654944913	4292614	0.4182	NA	G0042	ACD76
0	0	PR01291	9398268917	Same	EHI00635	70797506	67471426	10619625900	9398268917	19276406	823425240	65604424	0	NA	G0032	OPAU13
4029585276	0.838696543518898	PR03331	316117	Other	EHI02579	28002054	27405650	4200308100	4029901393	3141353	82695880	1684	0.5549000000000001	0.03169	G0047	AGO24
0	0	PR01515	107910836	Other	EHI00760	2093734	795576	314060100	107910836	1441729	93417089	45854	0	NA	G0033	C1_EXB0041
0	0.91434959662455	PR02622	3258935096	Same	EHI01794	22694892	22139042	3404233800	3258935096	2195199	70212323	18729568	0	0.241836	G0054	AIJ31
2167513252	0.765592854	PR02900	7193557	Other	EHI02074	15661514	15032594	2349227100	2174706809	2781077	84671932	59940	0.6726000000000001	0.108527	G0065	AEC23
2452268908	0.642372462692513	PR01910	4107120177	Same	EHI01101	54274084	49282654	8141112600	6559389085	23309038	1113165403	29650128	0.0601	NA	G0054	AIF53
5037465812	0.79783092514953	PR03089	382406262	Other	EHI02385	38456434	37513532	5768465100	5419872074	7241790	212692454	2375962	0.5213	0.093888	G0079	ADJ12
3274316629	0.625092878022521	PR03229	187032109	Other	EHI02513	26203530	24349450	3930529500	3461348738	6531246	193515445	1255839	0.3812	0.23137	G0086	AEY82
3930074815	0.858599821393737	PR03227	920770379	Other	EHI02510	34500038	33715200	5175005700	4850845194	7121614	215096677	6081534	0.8484999999999999	0.137128	G0084	AFF67
0	0	PR00750	318194236	Same	EHI00351	2212444	2157098	331866600	318194236	171495	6158947	1997922	0	NA	G0001	ADM62
0	0.518040948149785	PR03212	632395742	Other	EHI02560	4541132	4393968	681169800	632395742	995662	29352312	458286	0	0.21898	G0070	AHO96
4776539546	0.86350395924247	PR00714	151954279	Same	EHI00111	35784960	34281934	5367744000	4928493825	6413318	233706747	1028132	0.5834	NA	G0001	ABK03
2929522470	0.827323293294321	PR01294	909162728	Same	EHI00639	27782104	26860112	4167315600	3838685198	5954828	226600953	6222422	0.2514	NA	G0032	OPAU36
4349736893	0.855455710912672	PR03314	748839	Other	EHI02632	31487016	29564630	4723052400	4350485732	3274251	87817167	4580	0.6191	0.070561	G0047	AJP45
0	0.610679658522326	PR03048	3437158605	Other	EHI02399	24461956	23649922	3669293400	3437158605	3879507	114610757	20780012	0	0.07075	G0025	AAD47
6235593465	0.93017404385234	PR00774	330809687	Same	EHI00462	47202078	45679022	7080311700	6566403152	7987860	312382302	2206900	0.6255	NA	G0001	ADJ93
4020760812	0.821160924932722	PR00729	149336152	Same	EHI00128	30259772	29063244	4538965800	4170096964	5368939	211045563	1029222	0.621	NA	G0001	ABL76
4146619073	0.872859998337263	PR02882	379877557	Same	EHI02072	32252652	31026540	4837897800	4526496630	4508902	135871756	2528860	0.6304	0.174886	G0001	AFV20
0	0.78987185820191	PR00895	6770112103	Same	EHI00338	47239304	46118994	7085895600	6770112103	4882415	157677931	40988704	0	NA	G0008	ABW36
4993871498	0.860509873324295	PR00685	78319449	Same	EHI00072	36292666	35265772	5443899900	5072190947	6533805	228938109	527460	0.6098	NA	G0001	ABK12
0	0.923471570256053	PR01972	5347426011	Other	EHI01129	44827054	40905124	6724058100	5347426011	21313072	1024006299	31795932	0	NA	G0054	AIH88
2697223372	0.713729532451158	PR01338	46461846	Other	EHI00731	19018626	18473792	2852793900	2743685218	1074081	30099605	255564	0.73739999999999994	NA	G0001	AEX37
0	0	PR01229	5469856434	Same	EHI00482	40725538	38960304	6108830700	5469856434	9941657	432513793	37912170	0	NA	G0032	OPAU41
3931649651	0.685511622745678	PR02857	18462021	Other	EHI02085	30195382	28399010	4529307300	3950111672	9166687	361868033	138608	0.2724	0.425564	G0047	AGO69
4600169730	0.837525483093175	PR03333	4222759	Other	EHI02581	32798250	31506080	4919737500	4604392489	4254450	134497680	33230	0.6822	0.057643	G0047	AGO20
0	0	PR01013	3943928920	Other	EHI00060	27834974	27116508	4175246100	3943928920	3680286	139560363	26340910	0	NA	G0004	AD85
5324192422	0.862373180913188	PR03336	620576	Other	EHI02588	37013742	36141706	5552061300	5324812998	3665381	99473886	4282	0.5884	0.02337	G0047	AGP24
6087279968	0.896984949644658	PR01646	212356378	Other	EHI01061	44245518	43261918	6636827700	6299636346	5554839	203728558	1269363	0.7145999999999999	NA	G0023	AFO93
0	0	PR01216	3922098444	Same	EHI00430	30578016	28712300	4586702400	3922098444	9952852	471041361	27810066	0	NA	G0032	OPAU47
3627235635	0.925340987384647	PR01641	118979064	Other	EHI00952	26749032	26053906	4012354800	3746214699	4682552	171292826	703220	0.5083	NA	G0023	ADJ86
803816660	0.714625848878301	PR02555	2823980105	Same	EHI01736	24991568	24408024	3748735200	3627796765	1356012	35451088	18781886	0.6659	0.211371	G0002	AAM94
3784823034	0.871961858524465	PR03329	159264	Other	EHI02577	26158216	25653684	3923732400	3784982298	2589857	64342020	1164	0.6854	0.027184	G0047	AGO98
2584280039	0.789955972106756	PR03025	1161609871	Same	EHI01852	26149794	25426592	3922469100	3745889910	2486451	72920896	7700325	0.5887	0.084352	G0001	AFU97
4827660684	0.888956314528249	PR02689	64796021	Same	EHI01994	34855954	33502342	5228393100	4892456705	4771323	138932805	453852	0.6525	0.07349	G0074	AIQ77
3606972813	0.584371861631502	PR03249	21350455	Other	EHI02514	26934316	26173084	4040147400	3628323268	9828307	309000172	150252	0.1329	0.29489	G0089	AEZ10
0	0.502733619790424	PR03142	3825043353	Other	EHI02420	26848576	26106154	4027286400	3825043353	3433140	94151029	23285200	0	0.112525	G0025	AAD60
2247487899	0.686752256603581	PR02225	78517930	Same	EHI01340	17702366	16739828	2655354900	2326005829	5590778	227274128	549883	0.0259	0.142202	G0065	AED03
0	0	PR01264	10683224652	Same	EHI00598	76957728	74420576	11543659200	10683224652	12985544	515101831	72220904	0	NA	G0032	ADA13
8640822197	0.996077703255848	PR02437	5487529086	Same	EHI01478	97559138	94961782	14633870700	14128351283	4635229	121387678	36353430	0.9054000000000001	0.216068	G0008	AAV76
4065610660	0.883917620301825	PR00901	236517553	Same	EHI00365	31265220	29282278	4689783000	4302128213	2958794	97649454	1643596	0.7284	NA	G0008	ABC26
2003984827	0.804551083608121	PR03206	2802702759	Other	EHI02554	34425718	33634016	5163857700	4806687586	8409564	246773572	18801244	0.1109	0.235188	G0070	AHN11
0	0	PR01110	3112529982	Other	EHI00148	22554710	21685844	3383206500	3112529982	4153345	161868823	20547002	0	NA	G0003	AAS05
6434078753	0.688342990445103	PR01955	628965749	Other	EHI01095	52013204	49167404	7801980600	7063044502	10048737	422298791	4204352	0.0416	NA	G0054	AIG75
5301020012	0.969341565612269	PR02216	27838593	Same	EHI01265	36865508	35913620	5529826200	5328858605	2387548	61144054	184055	0.8937999999999999	0.244927	G0065	AHQ56
1170098992	0.603235831522273	PR02418	1862498165	Same	EHI01422	23829044	22397384	3574356600	3032597157	9123249	400933380	13635457	0.2025	0.231066	G0008	ADE05
802437639	0.839728064721938	PR01948	1732535639	Same	EHI01196	17819070	17324726	2672860500	2534973278	2148199	73230292	11288736	0.772	NA	G0054	AIG48
4825758097	0.791170856929387	PR02823	14104732	Other	EHI02186	34158724	33000860	5123808600	4839862829	4072842	116389361	92658	0.7075	0.119419	G0001	ABM25
5580675912	0.888392484201531	PR02231	150555697	Other	EHI01389	39730428	38769046	5959564200	5731231609	3242853	91609380	1009159	0.8136	0.290112	G0065	AEC30
0	0.641619606167836	PR02030	2730749245	Other	EHI01207	18818292	18441740	2822743800	2730749245	1373188	39391387	16193060	0	NA	G0025	AAD30
0	0.93896876316062206	PR01943	5357319759	Same	EHI01190	37480822	36496638	5622123300	5357319759	3915308	142415730	30981720	0	NA	G0054	AIJ02
4033829557	0.848208058727175	PR02783	274085865	Other	EHI02203	30632554	29423944	4594883100	4307915422	3891737	107602256	1670320	0.635	0.115853	G0001	AHB78
3751949767	0.863170301425334	PR00922	157412563	Same	EHI00454	35655128	31044214	5348269200	3909362330	17593204	899704633	1486532	0.6403	NA	G0008	ADE15
4880002446	0.424027121426191	PR03324	1104376	Other	EHI02572	34080560	33155320	5112084000	4881106822	3614862	93815388	7321	0.5611999999999999	0.034932	G0047	AGO07
6022630035	0.756654999605415	PR02921	720258547	Other	EHI02249	47316692	45955634	7097503800	6742888582	5481847	156343329	4756971	0.6546	0.083773	G0017	AGD41
4829207979	0.875896364706947	PR03310	86283	Other	EHI02619	33723774	32674142	5058566100	4829294262	2819246	73343791	516	0.7068000000000001	0.055276	G0047	AJP59
4802566955	0.883039039987186	PR03295	2700437244	Other	EHI02690	53365048	51601540	8004757200	7503004199	8878443	274441356	17714340	1.1723999999999999	0.393361	G0070	AHO54
2310176112	0.662991672798472	PR01308	2583799787	Same	EHI00660	36893980	35063160	5534097000	4893975899	9823001	441237889	18297912	0.07339999999999999	NA	G0032	OPAU48
675248892	0.587937784503412	PR01121	2622072640	Other	EHI00084	26740470	24778872	4011070500	3297321532	10260251	521504634	17928774	0.023	NA	G0005	AAW20
0	0.807219014696573	PR01062	2128760721	Other	EHI00206	15000802	14452850	2250120300	2128760721	1307546	41529013	7032048	0	NA	G0018	ABT53
2095859385	0.816149636359077	PR02884	250635799	Same	EHI02091	16799236	16092250	2519885400	2346495184	2333059	74393216	1648720	0.604	0.225598	G0001	AFV20
959715963	0.788815689747789	PR01428	6703664441	Other	EHI00814	53230266	52067700	7984539900	7663380404	5310194	160052676	41673268	0.07440000000000001	NA	G0031	ACD06
2844673629	0.493061301291076	PR03195	1492329323	Other	EHI02543	30862010	29914982	4629301500	4337002952	5599329	162346700	10057348	0.6182	0.127585	G0070	AHO90
