"","library_id","library_batch","sample_id","extraction_id","library_input_volume","library_input_dna","library_input_dna_concentration","library_adaptor_molarity","library_PCR_cycles"
"649","ACJ47E1L1","LIB0030","ACJ47","ACJ47E1",20,7.7,0.38,5,9
"650","AFW26E1L1","LIB0030","AFW26","AFW26E1",20,21.6,1.08,10,6
"651","AFV39E1L1","LIB0030","AFV39","AFV39E1",20,134.8,6.74,20,3
"652","AFN07E1L1","LIB0030","AFN07","AFN07E1",20,11.7,0.58,10,8
"653","AFN09E1L1","LIB0030","AFN09","AFN09E1",20,3.6,0.18,5,10
"654","AFV48E1L1","LIB0030","AFV48","AFV48E1",20,152.2,7.61,20,3
"655","AFN36E1L1","LIB0030","AFN36","AFN36E1",20,8.4,0.42,5,8
"656","AFW30E1L1","LIB0030","AFW30","AFW30E1",20,73.8,3.69,20,4
"657","AFW28E1L1","LIB0030","AFW28","AFW28E1",18.3,200,10.9,20,3
"658","AFN38E1L1","LIB0030","AFN38","AFN38E1",20,24.4,1.22,10,6
"659","AFV57E1L1","LIB0030","AFV57","AFV57E1",20,62.2,3.11,20,4
"660","AFW32E1L1","LIB0030","AFW32","AFW32E1",16.3,200,12.3,20,3
"661","ACJ41E1L1","LIB0030","ACJ41","ACJ41E1",17.5,200,11.4,20,3
"662","AA02E1L1","LIB0031","AA02","AA02E1",24,157.4,6.56,20,4
"663","ADV74E1L1","LIB0031","ADV74","ADV74E1",24,25,1.04,10,10
"664","AEL92E1L1","LIB0031","AEL92","AEL92E1",15.2,200,13.2,20,4
"665","AA95E1L1","LIB0031","AA95","AA95E1",11.2,200,17.9,20,4
"666","ABC26E1L1","LIB0031","ABC26","ABC26E1",24,90.7,3.78,20,7
"667","ADW18E1L1","LIB0031","ADW18","ADW18E1",24,141.6,5.9,20,5
"668","AEL08E1L1","LIB0031","AEL08","AEL08E1",24,75.8,3.16,20,5
"669","ABC31E1L1","LIB0031","ABC31","ABC31E1",24,21.2,0.89,10,11
"670","ADU75E1L1","LIB0031","ADU75","ADU75E1",24,162.2,6.76,20,8
"671","AEL61E1L1","LIB0031","AEL61","AEL61E1",18.2,200,11,20,4
"672","AA17E1L1","LIB0031","AA17","AA17E1",15,200,13.3,20,4
"673","ADV34E1L1","LIB0031","ADV34","ADV34E1",8.2,200,24.3,20,4
"674","AEL82E1L1","LIB0031","AEL82","AEL82E1",19,200,10.5,20,5
"675","AEL51E1L1","LIB0031","AEL51","AEL51E1",24,173.5,7.23,20,4
"676","AEL21E1L1","LIB0031","AEL21","AEL21E1",24,178.6,7.44,20,7
"677","AA89E1L1","LIB0031","AA89","AA89E1",24,166.8,6.95,20,4
"678","AAB12E1L1","LIB0031","AAB12","AAB12E1",14.5,200,13.8,20,11
"679","AAA89E1L1","LIB0031","AAA89","AAA89E1",5.6,200,35.7,20,4
"680","AEL73E1L1","LIB0031","AEL73","AEL73E1",24,159.6,6.65,20,5
"681","ADW20E1L1","LIB0031","ADW20","ADW20E1",24,137.3,5.72,20,8
"682","ADV27E1L1","LIB0031","ADV27","ADV27E1",18,200,11.1,20,3
"683","ADU72E1L1","LIB0031","ADU72","ADU72E1",24,36.2,1.51,10,5
"684","AAA67E1L1","LIB0031","AAA67","AAA67E1",6.5,200,31,20,4
"685","AAB02E1L1","LIB0031","AAB02","AAB02E1",7.5,200,26.5,20,5
"686","ADV43E1L1","LIB0031","ADV43","ADV43E1",24,0,0,2,15
"687","ADV69E1L1","LIB0031","ADV69","ADV69E1",24,24.7,1.03,10,7
"688","AEL64E1L1","LIB0031","AEL64","AEL64E1",8.2,200,24.5,20,4
"689","AAA55E1L1","LIB0031","AAA55","AAA55E1",13.3,200,15,20,4
"690","C1_EXB0023E1L1","LIB0031","C1_EXB0023","C1_EXB0023E1",24,0,0,2,20
"691","AEL44E1L1","LIB0031","AEL44","AEL44E1",12.3,200,16.3,20,4
"692","AEL78E1L1","LIB0031","AEL78","AEL78E1",7.7,200,25.9,20,4
"693","ADV86E1L1","LIB0031","ADV86","ADV86E1",9.7,200,20.6,20,5
"694","ADV29E1L1","LIB0031","ADV29","ADV29E1",24,154.8,6.45,20,4
"695","AEL24E1L1","LIB0031","AEL24","AEL24E1",24,68.4,2.85,20,6
"696","AA04E1L1","LIB0031","AA04","AA04E1",24,100.8,4.2,20,5
"697","AAB49E1L1","LIB0031","AAB49","AAB49E1",6.6,200,30.1,20,4
"698","AEL09E1L1","LIB0031","AEL09","AEL09E1",24,190.1,7.92,20,6
"699","AAB20E1L1","LIB0031","AAB20","AAB20E1",8.7,200,22.9,20,4
"700","AEL81E1L1","LIB0031","AEL81","AEL81E1",12.4,200,16.1,20,4
"701","AA86E1L1","LIB0031","AA86","AA86E1",22.6,200,8.85,20,3
"702","AEL05E1L1","LIB0031","AEL05","AEL05E1",12.2,200,16.4,20,5
"703","ADV82E1L1","LIB0031","ADV82","ADV82E1",15.9,200,12.6,20,4
"704","AAA17E1L1","LIB0031","AAA17","AAA17E1",7.5,200,26.7,20,4
"705","AEL40E1L1","LIB0031","AEL40","AEL40E1",7.7,200,25.9,20,4
"706","AA83E1L1","LIB0031","AA83","AA83E1",13.6,200,14.7,20,3
"707","ADI75E1L1","LIB0032","ADI75","ADI75E1",14,198.8,14.2,20,5
"708","ADM14E1L1","LIB0032","ADM14","ADM14E1",23,197.3,8.58,20,3
"709","ADM56E1L1","LIB0032","ADM56","ADM56E1",12,195.6,16.3,20,4
"710","ADJ34E1L1","LIB0032","ADJ34","ADJ34E1",24,15.8,0.66,10,6
"711","ADI97E1L1","LIB0032","ADI97","ADI97E1",24,72.2,3.01,20,4
"712","ADL90E1L1","LIB0032","ADL90","ADL90E1",18,196.2,10.9,20,5
"713","ADJ06E1L1","LIB0032","ADJ06","ADJ06E1",23,200.6,8.72,20,5
"714","ADK11E1L1","LIB0032","ADK11","ADK11E1",12,187.2,15.6,20,8
"715","ADL62E1L1","LIB0032","ADL62","ADL62E1",24,104.4,4.35,20,5
"716","ADK06E1L1","LIB0032","ADK06","ADK06E1",12,195.6,16.3,20,5
"717","ADL59E1L1","LIB0032","ADL59","ADL59E1",24,77,3.21,20,6
"718","ADL76E1L1","LIB0032","ADL76","ADL76E1",24,35.5,1.48,10,8
"719","ADJ27E1L1","LIB0032","ADJ27","ADJ27E1",24,4.8,0.2,5,11
"720","ADM19E1L1","LIB0032","ADM19","ADM19E1",24,110.2,4.59,20,5
"721","ADL93E1L1","LIB0032","ADL93","ADL93E1",24,6.2,0.26,5,11
"722","ADM31E1L1","LIB0032","ADM31","ADM31E1",24,144,6,20,5
"723","ADJ44E1L1","LIB0032","ADJ44","ADJ44E1",11,194.7,17.7,20,4
"724","ADM79E1L1","LIB0032","ADM79","ADM79E1",24,184.3,7.68,20,5
"725","ADJ26E1L1","LIB0032","ADJ26","ADJ26E1",22,199.1,9.05,20,4
"726","ADL74E1L1","LIB0032","ADL74","ADL74E1",22,198.9,9.04,20,4
"727","ADK20E1L1","LIB0032","ADK20","ADK20E1",24,5.8,0.24,5,13
"728","ADK02E1L1","LIB0032","ADK02","ADK02E1",12,196.8,16.4,20,4
"729","ADM74E1L1","LIB0032","ADM74","ADM74E1",11,201.3,18.3,20,3
"730","ADM28E1L1","LIB0032","ADM28","ADM28E1",24,2.6,0.11,5,11
"731","ADL20E1L1","LIB0032","ADL20","ADL20E1",24,111.4,4.64,20,4
"732","ADM43E1L1","LIB0032","ADM43","ADM43E1",14,193.2,13.8,20,6
"733","ADJ97E1L1","LIB0032","ADJ97","ADJ97E1",24,11.8,0.49,10,7
"734","ADM16E1L1","LIB0032","ADM16","ADM16E1",10,202,20.2,20,8
"735","ADL34E1L1","LIB0032","ADL34","ADL34E1",24,10.8,0.45,10,12
"736","ADI81E1L1","LIB0032","ADI81","ADI81E1",24,79.9,3.33,20,4
"737","C1_EXB0026E1L1","LIB0032","C1_EXB0026","C1_EXB0026E1",24,0,0,2,25
"738","ADL26E1L1","LIB0032","ADL26","ADL26E1",24,132.7,5.53,20,5
"739","ADL98E1L1","LIB0032","ADL98","ADL98E1",6,203.4,33.9,20,5
"740","ADL70E1L1","LIB0032","ADL70","ADL70E1",8,206.4,25.8,20,4
"741","ADK22E1L1","LIB0032","ADK22","ADK22E1",8,196.8,24.6,20,4
"742","ADM61E1L1","LIB0032","ADM61","ADM61E1",8,208.8,26.1,20,9
"743","ADM42E1L1","LIB0032","ADM42","ADM42E1",24,153.1,6.38,20,5
"744","ADM18E1L1","LIB0032","ADM18","ADM18E1",14,200.2,14.3,20,3
"745","ADK32E1L1","LIB0032","ADK32","ADK32E1",24,2.2,0.09,5,14
"746","ADK30E1L1","LIB0032","ADK30","ADK30E1",9,206.1,22.9,20,7
"747","ADK34E1L1","LIB0032","ADK34","ADK34E1",24,47.3,1.97,10,6
"748","ADL33E1L1","LIB0032","ADL33","ADL33E1",24,92.6,3.86,20,5
"749","ADJ93E1L1","LIB0032","ADJ93","ADJ93E1",12,194.4,16.2,20,6
"750","ADM21E1L1","LIB0032","ADM21","ADM21E1",24,0,0,2,19
"751","ADL72E1L1","LIB0032","ADL72","ADL72E1",9,194.4,21.6,20,6
"752","ADM03E1L1","LIB0032","ADM03","ADM03E1",24,6,0.25,5,11
"753","ADM66E1L1","LIB0032","ADM66","ADM66E1",10,197,19.7,20,5
"754","ADL63E1L1","LIB0032","ADL63","ADL63E1",7,191.1,27.3,20,4
"755","ADI93E1L1","LIB0032","ADI93","ADI93E1",24,14.4,0.6,10,10
"756","ADK28E1L1","LIB0032","ADK28","ADK28E1",22,198,9,20,5
"757","ADL22E1L1","LIB0032","ADL22","ADL22E1",24,8.4,0.35,5,9
"758","ADL30E1L1","LIB0032","ADL30","ADL30E1",24,50.9,2.12,20,3
"759","AA58E1L1","LIB0033","AA58","AA58E1",24,53.5,2.23,20,5
"760","ABO01E1L1","LIB0033","ABO01","ABO01E1",14.8,200,13.5,20,4
"761","ABP55E1L1","LIB0033","ABP55","ABP55E1",19.4,200,10.3,20,4
"762","AB02E1L1","LIB0033","AB02","AB02E1",24,29.8,1.24,10,6
"763","AB06E1L1","LIB0033","AB06","AB06E1",15.5,200,12.9,20,4
"764","ABO45E1L1","LIB0033","ABO45","ABO45E1",4.4,200,45.7,20,6
"765","AFW01E1L1","LIB0033","AFW01","AFW01E1",24,38.2,1.59,10,5
"766","AFV82E1L1","LIB0033","AFV82","AFV82E1",24,43.7,1.82,10,6
"767","AFV60E1L1","LIB0033","AFV60","AFV60E1",24,9.4,0.39,5,7
"768","ADD90E1L1","LIB0033","ADD90","ADD90E1",24,22.8,0.95,10,6
"769","AFW10E1L1","LIB0033","AFW10","AFW10E1",24,71.3,2.97,20,5
"770","ABO36E1L1","LIB0033","ABO36","ABO36E1",4.8,200,41.9,20,4
"771","AFV64E1L1","LIB0033","AFV64","AFV64E1",24,0,0,2,5
"772","ABZ29E1L1","LIB0033","ABZ29","ABZ29E1",24,76.3,3.18,20,4
"773","AB13E1L1","LIB0033","AB13","AB13E1",24,32.9,1.37,10,8
"774","AFV44E1L1","LIB0033","AFV44","AFV44E1",24,115.2,4.8,20,4
"775","ABZ32E1L1","LIB0033","ABZ32","ABZ32E1",24,117.4,4.89,20,4
"776","AFV78E1L1","LIB0033","AFV78","AFV78E1",24,188.9,7.87,20,3
"777","ABP76E1L1","LIB0033","ABP76","ABP76E1",22.8,200,8.78,20,4
"778","ABQ18E1L1","LIB0033","ABQ18","ABQ18E1",16,200,12.5,20,5
"779","C1_EXB0029E1L1","LIB0033","C1_EXB0029","C1_EXB0029E1",24,1.7,0.07,5,22
"780","ADD91E1L1","LIB0033","ADD91","ADD91E1",24,48.7,2.03,10,6
"781","ADD87E1L1","LIB0033","ADD87","ADD87E1",12.6,200,15.9,20,4
"782","ADD83E1L1","LIB0033","ADD83","ADD83E1",24,55.7,2.32,20,4
"783","AFV67E1L1","LIB0033","AFV67","AFV67E1",13.3,200,15,20,4
"784","ABO54E1L1","LIB0033","ABO54","ABO54E1",3.8,200,53,20,4
"785","AB09E1L1","LIB0033","AB09","AB09E1",12.9,200,15.5,20,3
"786","ABP99E1L1","LIB0033","ABP99","ABP99E1",17.5,200,11.4,20,4
"787","AFW08E1L1","LIB0033","AFW08","AFW08E1",7.7,200,25.9,20,3
"788","ABO09E1L1","LIB0033","ABO09","ABO09E1",8.5,200,23.6,20,3
"789","AB05E1L1","LIB0033","AB05","AB05E1",24,9.4,0.39,5,7
"790","AA92E1L1","LIB0033","AA92","AA92E1",13.8,200,14.5,20,3
"791","ABZ39E1L1","LIB0033","ABZ39","ABZ39E1",13.2,200,15.1,20,4
"792","AFV96E1L1","LIB0033","AFV96","AFV96E1",22,200,9.09,20,3
"793","ABZ43E1L1","LIB0033","ABZ43","ABZ43E1",24,149.8,6.24,20,3
"794","ADE05E1L1","LIB0033","ADE05","ADE05E1",24,6,0.25,5,10
"795","ABO34E1L1","LIB0033","ABO34","ABO34E1",4.5,200,44.9,20,5
"796","ABZ50E1L1","LIB0033","ABZ50","ABZ50E1",24,17,0.71,10,6
"797","ABP91E1L1","LIB0033","ABP91","ABP91E1",24,140.4,5.85,20,5
"798","AFW84E1L1","LIB0033","AFW84","AFW84E1",24,169,7.04,20,4
"799","ABP37E1L1","LIB0033","ABP37","ABP37E1",3.6,200,55,20,4
"800","ABO05E1L1","LIB0033","ABO05","ABO05E1",24,185.5,7.73,20,5
"801","ABO03E1L1","LIB0033","ABO03","ABO03E1",8.4,200,23.7,20,4
"802","AFW06E1L1","LIB0033","AFW06","AFW06E1",8.5,200,23.6,20,5
"803","AFV24E1L1","LIB0033","AFV24","AFV24E1",24,91.7,3.82,20,5
"804","ADE15E1L1","LIB0033","ADE15","ADE15E1",24,58.3,2.43,20,10
"805","C1_EXB0015E1L1","LIB0033","C1_EXB0015","C1_EXB0015E1",24,7.9,0.33,5,10
"806","ABN47E1L1","LIB0033","ABN47","ABN47E1",16.4,200,12.2,20,4
"807","ABZ26E1L1","LIB0033","ABZ26","ABZ26E1",24,161.5,6.73,20,3
"808","ADD97E1L1","LIB0033","ADD97","ADD97E1",24,130.8,5.45,20,5
"809","ABP77E1L1","LIB0033","ABP77","ABP77E1",22.9,200,8.73,20,4
"810","ADE11E1L1","LIB0033","ADE11","ADE11E1",24,22.8,0.95,10,7
"811","ABZ36E1L1","LIB0033","ABZ36","ABZ36E1",24,183.1,7.63,20,3
"812","ABQ01E1L1","LIB0033","ABQ01","ABQ01E1",24,194.4,8.1,20,4
"813","AFV34E1L1","LIB0033","AFV34","AFV34E1",4.3,200,46,20,5
"814","AA74E1L1","LIB0033","AA74","AA74E1",24,46.3,1.93,10,5
"815","AFW12E1L1","LIB0033","AFW12","AFW12E1",24,31.7,1.32,10,6
"816","OPAU18E1L1","LIB0034","OPAU18","OPAU18E1",24,8.2,0.34,5,9
"817","ABZ64E1L1","LIB0034","ABZ64","ABZ64E1",24,4.3,0.18,5,10
"818","AGF98E1L1","LIB0034","AGF98","AGF98E1",24,25.2,1.05,10,6
"819","ACB22E1L1","LIB0034","ACB22","ACB22E1",24,3.8,0.16,5,9
"820","ABZ62E1L1","LIB0034","ABZ62","ABZ62E1",24,89.5,3.73,20,6
"821","AGF26E1L1","LIB0034","AGF26","AGF26E1",24,17.5,0.73,10,30
"822","ABZ66E1L1","LIB0034","ABZ66","ABZ66E1",24,121.2,5.05,20,23
"823","OPAU26E1L1","LIB0034","OPAU26","OPAU26E1",24,13,0.54,10,7
"824","ACB23E1L1","LIB0034","ACB23","ACB23E1",24,3.4,0.14,5,9
"825","ABZ56E1L1","LIB0034","ABZ56","ABZ56E1",24,1.4,0.06,5,14
"826","OPAU46E1L1","LIB0034","OPAU46","OPAU46E1",24,7,0.29,5,8
"827","AGH49E1L1","LIB0034","AGH49","AGH49E1",24,33.4,1.39,10,16
"828","AGF86E1L1","LIB0034","AGF86","AGF86E1",24,9.6,0.4,5,8
"829","OPAU32E1L1","LIB0034","OPAU32","OPAU32E1",24,8.6,0.36,5,8
"830","AGH22E1L1","LIB0034","AGH22","AGH22E1",12.3,200,16.3,20,4
"831","ACB20E1L1","LIB0034","ACB20","ACB20E1",24,24.5,1.02,10,5
"832","ACB19E1L1","LIB0034","ACB19","ACB19E1",24,9.8,0.41,5,8
"833","AGH38E1L1","LIB0034","AGH38","AGH38E1",24,13.2,0.55,10,7
"834","OPAU62E1L1","LIB0034","OPAU62","OPAU62E1",24,4.3,0.18,5,10
"835","AGF24E1L1","LIB0034","AGF24","AGF24E1",24,37.9,1.58,10,6
"836","AGF10E1L1","LIB0034","AGF10","AGF10E1",23,200,8.71,20,4
"837","OPAU24E1L1","LIB0034","OPAU24","OPAU24E1",24,16.8,0.7,10,8
"838","OPAU60E1L1","LIB0034","OPAU60","OPAU60E1",24,27.8,1.16,10,6
"839","OPAU40E1L1","LIB0034","OPAU40","OPAU40E1",24,6.5,0.27,5,8
"840","ABZ68E1L1","LIB0034","ABZ68","ABZ68E1",24,90.5,3.77,20,4
"841","ABZ58E1L1","LIB0034","ABZ58","ABZ58E1",24,29.3,1.22,10,6
"842","OPAU30E1L1","LIB0034","OPAU30","OPAU30E1",24,39.8,1.66,10,5
"843","ACB21E1L1","LIB0034","ACB21","ACB21E1",24,2.6,0.11,5,11
"844","AGH20E1L1","LIB0034","AGH20","AGH20E1",24,5.8,0.24,5,8
"845","OPAU72E1L1","LIB0034","OPAU72","OPAU72E1",24,16.6,0.69,10,6
"846","OPAU52E1L1","LIB0034","OPAU52","OPAU52E1",24,3.8,0.16,5,10
"847","OPAU36E1L1","LIB0034","OPAU36","OPAU36E1",24,3.6,0.15,5,11
"848","OPAU58E1L1","LIB0034","OPAU58","OPAU58E1",24,21.6,0.9,10,8
"849","AGF91E1L1","LIB0034","AGF91","AGF91E1",24,27.1,1.13,10,5
"850","OPAU70E1L1","LIB0034","OPAU70","OPAU70E1",24,7.4,0.31,5,8
"851","OPAU48E1L1","LIB0034","OPAU48","OPAU48E1",24,26.9,1.12,10,8
"852","AGH37E1L1","LIB0034","AGH37","AGH37E1",24,16.1,0.67,10,16
"853","AGH23E1L1","LIB0034","AGH23","AGH23E1",24,42.7,1.78,10,5
"854","OPAU50E1L1","LIB0034","OPAU50","OPAU50E1",24,41.8,1.74,10,5
"855","AGF90E1L1","LIB0034","AGF90","AGF90E1",24,32.2,1.34,10,9
"856","C1_EXB0030E1L1","LIB0034","C1_EXB0030","C1_EXB0030E1",24,1,0.04,10,21
"857","OPAU44E1L1","LIB0034","OPAU44","OPAU44E1",24,58.1,2.42,20,6
"858","OPAU38E1L1","LIB0034","OPAU38","OPAU38E1",24,5,0.21,5,10
"859","OPAU56E1L1","LIB0034","OPAU56","OPAU56E1",24,20.2,0.84,10,9
"860","OPAU42E1L1","LIB0034","OPAU42","OPAU42E1",24,25.2,1.05,10,8
"861","AGF95E1L1","LIB0034","AGF95","AGF95E1",24,53.5,2.23,20,6
"862","AGF06E1L1","LIB0034","AGF06","AGF06E1",15.3,200,13.1,20,4
"863","AGF18E1L1","LIB0034","AGF18","AGF18E1",24,12,0.5,10,7
"864","AGH24E1L1","LIB0034","AGH24","AGH24E1",24,147.6,6.15,20,4
"865","OPAU66E1L1","LIB0034","OPAU66","OPAU66E1",24,11.5,0.48,10,9
"866","ADD97E1L1","LIB0034","ADD97","ADD97E1",16.2,88.3,5.45,20,5
"867","OPAU64E1L1","LIB0034","OPAU64","OPAU64E1",24,14.2,0.59,10,9
"868","OPAU34E1L1","LIB0034","OPAU34","OPAU34E1",24,5.8,0.24,5,9
"869","OPAU20E1L1","LIB0034","OPAU20","OPAU20E1",24,9.4,0.39,5,8
"870","AGH42E1L1","LIB0034","AGH42","AGH42E1",24,45.8,1.91,10,12
"871","OPAU68E1L1","LIB0034","OPAU68","OPAU68E1",24,41.3,1.72,10,5
"872","OPAU54E1L1","LIB0034","OPAU54","OPAU54E1",24,1.9,0.08,5,11
"873","AFV24E1L1","LIB0034","AFV24","AFV24E1",19.2,73.3,3.82,20,14
"874","AGH43E1L1","LIB0034","AGH43","AGH43E1",24,0.2,0.01,5,7
"875","OPAU28E1L1","LIB0034","OPAU28","OPAU28E1",24,42.7,1.78,10,7
"876","ABS02E1L2","LIB0035","ABS02","ABS02E1",14,116.5,8.32,20,7
"877","ABS42E1L2","LIB0035","ABS42","ABS42E1",24,41.8,1.74,10,9
"878","ABS12E1L2","LIB0035","ABS12","ABS12E1",5,5,0.99,5,12
"879","ABS40E1L2","LIB0035","ABS40","ABS40E1",20,11.7,0.59,10,9
"880","ACZ33E2L3","LIB0035","ACZ33","ACZ33E2",24,27.6,1.15,10,8
"881","ABS96E1L2","LIB0035","ABS96","ABS96E1",17,40.8,2.4,10,8
"882","ADV25E1L2","LIB0035","ADV25","ADV25E1",0,0,1.85,2,23
"883","ABG57E2L3","LIB0035","ABG57","ABG57E2",24,82.8,3.45,20,11
"884","ADA63E1L2","LIB0035","ADA63","ADA63E1",17.7,42.8,2.42,20,9
"885","ACO90E1L2","LIB0035","ACO90","ACO90E1",18.7,46.9,2.51,10,8
"886","ACX32E1L2","LIB0035","ACX32","ACX32E1",17.8,66.8,3.75,20,8
"887","ABG38E2L3","LIB0035","ABG38","ABG38E2",24,16,0.67,10,11
"888","ACX42E1L2","LIB0035","ACX42","ACX42E1",18.3,8.5,0.46,5,11
"889","ABS28E1L2","LIB0035","ABS28","ABS28E1",20,69.8,3.49,20,13
"890","ADK10E2L3","LIB0035","ADK10","ADK10E2",24,11.7,0.49,10,9
"891","ADA70E1L2","LIB0035","ADA70","ADA70E1",17,25.2,1.48,10,7
"892","ADA67E1L2","LIB0035","ADA67","ADA67E1",20,18.7,0.93,10,8
"893","ACP13E1L2","LIB0035","ACP13","ACP13E1",22,12.2,0.56,10,10
"894","AAM53E2L3","LIB0035","AAM53","AAM53E2",7.8,8,1.03,5,12
"895","ACP12E1L2","LIB0035","ACP12","ACP12E1",18.7,6.4,0.34,5,12
"896","ADA72E1L2","LIB0035","ADA72","ADA72E1",17,17.9,1.05,10,9
"897","ABS94E1L2","LIB0035","ABS94","ABS94E1",0,0,1.31,2,22
"898","ADA65E1L2","LIB0035","ADA65","ADA65E1",18,4.5,0.25,5,11
"899","ABS92E1L2","LIB0035","ABS92","ABS92E1",20,18.4,0.92,10,21
"900","C1_EXB0031E1L1","LIB0035","C1_EXB0031","C1_EXB0031E1",24,0,0,2,26
"901","ABS26E1L2","LIB0035","ABS26","ABS26E1",20,68.2,3.41,20,12
"902","ADV55E1L2","LIB0035","ADV55","ADV55E1",19.6,1.7,0.09,5,15
"903","ADV57E1L2","LIB0035","ADV57","ADV57E1",19.4,0,0,2,19
"904","ACO91E1L2","LIB0035","ACO91","ACO91E1",16.8,13.6,0.81,10,10
"905","ADA68E1L2","LIB0035","ADA68","ADA68E1",0,0,1.01,2,22
"906","ADK31E2L3","LIB0035","ADK31","ADK31E2",24,3.2,0.13,5,12
"907","ACX40E1L2","LIB0035","ACX40","ACX40E1",13.8,2.8,0.21,5,14
"908","ABS20E1L2","LIB0035","ABS20","ABS20E1",0,0,1.47,2,23
"909","ADJ92E2L3","LIB0035","ADJ92","ADJ92E2",17.2,200,11.6,20,8
"910","ABS32E1L2","LIB0035","ABS32","ABS32E1",0,0,1.55,2,23
"911","ADK23E2L3","LIB0035","ADK23","ADK23E2",24,145.9,6.08,20,7
"912","AFU62E1L1","LIB0036","AFU62","AFU62E1",24,155,6.46,20,7
"913","AFU82E1L1","LIB0036","AFU82","AFU82E1",15,201,1.95,20,9
"914","AFU81E1L1","LIB0036","AFU81","AFU81E1",24,1.6,13.2,5,6
"915","AFU86E1L1","LIB0036","AFU86","AFU86E1",24,93.4,5.11,20,7
"916","AFU83E1L1","LIB0036","AFU83","AFU83E1",24,89.3,3.89,20,5
"917","C2_EXB0034E1L1","LIB0036","C2_EXB0034","C2_EXB0034E1",24,1.9,0.07,5,12
"918","AFU75E1L1","LIB0036","AFU75","AFU75E1",24,122.6,0,20,7
"919","C3_EXB0034E1L1","LIB0036","C3_EXB0034","C3_EXB0034E1",24,3.2,3.72,5,NA
"920","AFU80E1L1","LIB0036","AFU80","AFU80E1",10,200,0.08,20,7
"921","AFU84E1L1","LIB0036","AFU84","AFU84E1",24,46.8,3.43,10,7
"922","AFU77E1L1","LIB0036","AFU77","AFU77E1",15,198,0.13,20,7
"923","AFU71E1L1","LIB0036","AFU71","AFU71E1",15,198,13.4,20,7
"924","AFU73E1L1","LIB0036","AFU73","AFU73E1",24,82.3,2.6,20,7
"925","AFU74E1L1","LIB0036","AFU74","AFU74E1",24,62.4,13.2,20,7
"926","AFU78E1L1","LIB0036","AFU78","AFU78E1",6,235.2,20,20,8
"927","C1_EXB0034E1L1","LIB0036","C1_EXB0034","C1_EXB0034E1",24,0,39.2,2,NA
"928","ACC16E1L1","LIB0037","ACC16","ACC16E1",24,110.9,1.04,20,8
"929","OPAU5E2L1","LIB0037","OPAU5","OPAU5E2",24,75.4,1.57,20,10
"930","OPAU13E2L1","LIB0037","OPAU13","OPAU13E2",24,86.9,3.62,20,8
"931","ACC15E1L1","LIB0037","ACC15","ACC15E1",24,0,0,2,16
"932","ACZ98E2L1","LIB0037","ACZ98","ACZ98E2",24,74.4,1.55,20,8
"933","OPAU51E2L1","LIB0037","OPAU51","OPAU51E2",24,200.2,8.78,20,8
"934","ACC01E2L1","LIB0037","ACC01","ACC01E2",24,200,8.77,20,8
"935","ACJ38E1L1","LIB0037","ACJ38","ACJ38E1",24,29.1,0.33,10,11
"936","OPAU55E2L1","LIB0037","OPAU55","OPAU55E2",24,115.4,4.81,20,7
"937","OPAU43E2L1","LIB0037","OPAU43","OPAU43E2",24,200,15.8,20,10
"938","C1_EXB0033E1L1","LIB0037","C1_EXB0033","C1_EXB0033E1",24,0,0,2,10
"939","ADA15E2L1","LIB0037","ADA15","ADA15E2",24,52.6,2.19,20,23
"940","OPAU31E2L1","LIB0037","OPAU31","OPAU31E2",24,199.8,10.3,20,7
"941","OPAU61E2L1","LIB0037","OPAU61","OPAU61E2",24,145.9,6.08,20,10
"942","OPAU3E2L1","LIB0037","OPAU3","OPAU3E2",24,106.1,4.42,20,9
"943","OPAU65E2L1","LIB0037","OPAU65","OPAU65E2",24,139.7,5.82,20,8
"944","OPAU15E2L1","LIB0037","OPAU15","OPAU15E2",24,86.4,3.6,20,10
"945","OPAU29E2L1","LIB0037","OPAU29","OPAU29E2",24,199.9,9.8,20,7
"946","OPAU57E2L1","LIB0037","OPAU57","OPAU57E2",24,131.3,5.47,20,6
"947","ACJ48E1L1","LIB0037","ACJ48","ACJ48E1",24,42.5,0.89,10,8
"948","ACJ40E1L1","LIB0037","ACJ40","ACJ40E1",24,45.8,0.95,10,7
"949","OPAU37E2L1","LIB0037","OPAU37","OPAU37E2",24,194.9,8.12,20,8
"950","OPAU25E2L1","LIB0037","OPAU25","OPAU25E2",24,64.7,1.47,20,8
"951","ADA19E2L1","LIB0037","ADA19","ADA19E2",24,53.2,1.21,20,9
"952","ADA17E2L1","LIB0037","ADA17","ADA17E2",24,53,2.21,20,8
"953","OPAU7E2L1","LIB0037","OPAU7","OPAU7E2",24,83.5,1.74,20,9
"954","ADA01E1L1","LIB0037","ADA01","ADA01E1",24,58.7,0.46,20,10
"955","ACC05E1L1","LIB0037","ACC05","ACC05E1",24,64.2,1.49,20,6
"956","ACC03E2L1","LIB0037","ACC03","ACC03E2",24,170.2,7.09,20,11
"957","L1","LIB0037","","",24,0,NA,20,17
"958","OPAU67E2L1","LIB0037","OPAU67","OPAU67E2",24,200,14.8,20,8
"959","L1","LIB0037","","",24,0,NA,2,21
"960","OPAU53E2L1","LIB0037","OPAU53","OPAU53E2",24,199.8,9.94,20,8
"961","OPAU59E2L1","LIB0037","OPAU59","OPAU59E2",24,107.3,4.47,20,8
